"","Artist","Track","Artist_no_featuring","artist_no_featuring_lower.x","artist_no_featuring_lower.y","track_lower_no_brackets.x","track_lower_no_brackets.y","track_lower_no_brackets_schar_ws.x","track_lower_no_brackets_schar_ws.y","artist mbid.x","artist mbid.y"
"88184","Snoop Dogg","Snoop Dogg","Snoop Dogg","snoop dogg","snoop dogg","snoop dogg","snoop dogg ","snoopdogg","snoopdogg","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88185","Snoop Dogg","Snoop Dogg","Snoop Dogg","snoop dogg","snoop dogg","snoop dogg","snoop dogg ","snoopdogg","snoopdogg","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88186","Snoop Dogg","Snoop Dogg","Snoop Dogg","snoop dogg","snoop dogg","snoop dogg","snoop dogg ","snoopdogg","snoopdogg","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88187","Snoop Dogg","Snoop Dogg","Snoop Dogg","snoop dogg","snoop dogg","snoop dogg","snoop dogg ","snoopdogg","snoopdogg","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88211","Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz","Lay Low","Snoop Dogg","snoop dogg","snoop dogg","lay low","lay low","laylow","laylow","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88212","Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz","Lay Low","Snoop Dogg","snoop dogg","snoop dogg","lay low","lay low ","laylow","laylow","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88213","Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz","Lay Low","Snoop Dogg","snoop dogg","snoop dogg","lay low","lay low ","laylow","laylow","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88520","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","boom","woof","boom","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88521","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","boom ","woof","boom","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88522","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","boom ","woof","boom","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88523","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","boom ","woof","boom","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88524","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","cool","woof","cool","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88525","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","go on","woof","goon","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88526","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","whoa","woof","whoa","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88527","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","woof","woof","woof","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88528","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","woof ","woof","woof","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88529","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","woof!","woof","woof","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88530","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","woofer","woof","woofer","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88531","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","zoom","woof","zoom","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88532","Snoop Dogg Featuring Mystikal And Fiend","Woof","Snoop Dogg","snoop dogg","snoop dogg","woof","zoom ","woof","zoom","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88601","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88602","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88603","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88604","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88605","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88606","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88607","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88608","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88609","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88610","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it's hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88611","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88612","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88613","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88614","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88615","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88616","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88617","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88618","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88619","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88620","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88621","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88622","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88623","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88624","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like it’s not ","dropitlikeitshot","dropitlikeitsnot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88625","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like its hot","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88626","Snoop Dogg Featuring Pharrell","Drop It Like It's Hot","Snoop Dogg","snoop dogg","snoop dogg","drop it like it's hot","drop it like its hot ","dropitlikeitshot","dropitlikeitshot","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88734","Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson","Beautiful","Snoop Dogg","snoop dogg","snoop dogg","beautiful","beautiful","beautiful","beautiful","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88735","Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson","Beautiful","Snoop Dogg","snoop dogg","snoop dogg","beautiful","beautiful ","beautiful","beautiful","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88736","Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson","Beautiful","Snoop Dogg","snoop dogg","snoop dogg","beautiful","beautiful ","beautiful","beautiful","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88737","Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson","Beautiful","Snoop Dogg","snoop dogg","snoop dogg","beautiful","beautiul","beautiful","beautiul","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88745","Snoop Dogg Featuring Tyrese & Mr. Tan","Just A Baby Boy","Snoop Dogg","snoop dogg","snoop dogg","just a baby boy","just a baby boy","justababyboy","justababyboy","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88746","Snoop Dogg Featuring Tyrese & Mr. Tan","Just A Baby Boy","Snoop Dogg","snoop dogg","snoop dogg","just a baby boy","just a baby boy","justababyboy","justababyboy","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88747","Snoop Dogg Featuring Tyrese & Mr. Tan","Just A Baby Boy","Snoop Dogg","snoop dogg","snoop dogg","just a baby boy","just a baby boy ","justababyboy","justababyboy","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88748","Snoop Dogg Featuring Tyrese & Mr. Tan","Just A Baby Boy","Snoop Dogg","snoop dogg","snoop dogg","just a baby boy","just a baby boy ","justababyboy","justababyboy","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88749","Snoop Dogg Featuring Tyrese & Mr. Tan","Just A Baby Boy","Snoop Dogg","snoop dogg","snoop dogg","just a baby boy","just a baby boy ","justababyboy","justababyboy","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88750","Snoop Dogg Featuring Tyrese & Mr. Tan","Just A Baby Boy","Snoop Dogg","snoop dogg","snoop dogg","just a baby boy","just a baby boy ","justababyboy","justababyboy","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88751","Snoop Dogg Featuring Tyrese & Mr. Tan","Just A Baby Boy","Snoop Dogg","snoop dogg","snoop dogg","just a baby boy","just a baby boy ","justababyboy","justababyboy","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88785","Snoop Dogg Featuring Xzibit & Nate Dogg","B-Please","Snoop Dogg","snoop dogg","snoop dogg","b-please","b please","bplease","bplease","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88970","Snoop Dogg Presents Tha Eastsidaz","G'd Up","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","g'd up","g'd up","gdup","gdup","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88971","Snoop Dogg Presents Tha Eastsidaz","G'd Up","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","g'd up","g'd up ","gdup","gdup","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88972","Snoop Dogg Presents Tha Eastsidaz","G'd Up","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","g'd up","g'd up ","gdup","gdup","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88973","Snoop Dogg Presents Tha Eastsidaz","G'd Up","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","g'd up","g’d up","gdup","gdup","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88974","Snoop Dogg Presents Tha Eastsidaz","G'd Up","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","g'd up","g’d up ","gdup","gdup","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88975","Snoop Dogg Presents Tha Eastsidaz","G'd Up","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","g'd up","g’d up ","gdup","gdup","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88976","Snoop Dogg Presents Tha Eastsidaz","G'd Up","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","g'd up","g’d up ","gdup","gdup","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88994","Snoop Dogg Presents Tha Eastsidaz Featuring Jayo Felony And Blaqthoven","Got Beef","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","got beef","got beef","gotbeef","gotbeef","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88995","Snoop Dogg Presents Tha Eastsidaz Featuring Jayo Felony And Blaqthoven","Got Beef","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","got beef","got beef ","gotbeef","gotbeef","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88996","Snoop Dogg Presents Tha Eastsidaz Featuring Jayo Felony And Blaqthoven","Got Beef","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","got beef","got beef ","gotbeef","gotbeef","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88997","Snoop Dogg Presents Tha Eastsidaz Featuring Jayo Felony And Blaqthoven","Got Beef","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","got beef","got beef ","gotbeef","gotbeef","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"88998","Snoop Dogg Presents Tha Eastsidaz Featuring Jayo Felony And Blaqthoven","Got Beef","Snoop Dogg Presents Tha Eastsidaz","snoop dogg presents tha eastsidaz","snoop dogg presents tha eastsidaz","got beef","got beef ","gotbeef","gotbeef","54cb2d97-0f2e-49a9-afba-1f43ec76d519","54cb2d97-0f2e-49a9-afba-1f43ec76d519"
"89095","Son By Four","Purest Of Pain (A Puro Dolor)","Son By Four","son by four","son by four","purest of pain ","purest of pain","purestofpain","purestofpain","3fbb49b1-a888-42af-b2d5-c6f00ad87e73","3fbb49b1-a888-42af-b2d5-c6f00ad87e73"
"89096","Son By Four","Purest Of Pain (A Puro Dolor)","Son By Four","son by four","son by four","purest of pain ","purest of pain ","purestofpain","purestofpain","3fbb49b1-a888-42af-b2d5-c6f00ad87e73","3fbb49b1-a888-42af-b2d5-c6f00ad87e73"
"89097","Son By Four","Purest Of Pain (A Puro Dolor)","Son By Four","son by four","son by four","purest of pain ","purest of pain ","purestofpain","purestofpain","3fbb49b1-a888-42af-b2d5-c6f00ad87e73","3fbb49b1-a888-42af-b2d5-c6f00ad87e73"
"89098","Son By Four","Purest Of Pain (A Puro Dolor)","Son By Four","son by four","son by four","purest of pain ","purest of pain ","purestofpain","purestofpain","3fbb49b1-a888-42af-b2d5-c6f00ad87e73","3fbb49b1-a888-42af-b2d5-c6f00ad87e73"
"89099","Son By Four","Purest Of Pain (A Puro Dolor)","Son By Four","son by four","son by four","purest of pain ","purest of pain ","purestofpain","purestofpain","3fbb49b1-a888-42af-b2d5-c6f00ad87e73","3fbb49b1-a888-42af-b2d5-c6f00ad87e73"
"89100","Son By Four","Purest Of Pain (A Puro Dolor)","Son By Four","son by four","son by four","purest of pain ","purest of pain ","purestofpain","purestofpain","3fbb49b1-a888-42af-b2d5-c6f00ad87e73","3fbb49b1-a888-42af-b2d5-c6f00ad87e73"
"89101","Son By Four","Purest Of Pain (A Puro Dolor)","Son By Four","son by four","son by four","purest of pain ","purest of pain ","purestofpain","purestofpain","3fbb49b1-a888-42af-b2d5-c6f00ad87e73","3fbb49b1-a888-42af-b2d5-c6f00ad87e73"
